   ,TRAN_TYPE,TRAN_CODE,TRAN_NBR,SEQ_NBR,WHSE,SKU_ID,CNTR_NBR,WAVE_NBR,PKT_CTRL_NBR,PKT_SEQ_NBR,WORK_TYPE,NBR_OF_CASES,NBR_UNITS,NBR_OF_PIKS,NBR_SCAN,FROM_LOCN,TO_LOCN,WKSTN_ID,RSN_CODE,REF_CODE_ID_1,REF_FIELD_1,REF_CODE_ID_2,REF_FIELD_2,REF_CODE_ID_3,REF_FIELD_3,REF_CODE_ID_4,REF_FIELD_4,REF_CODE_ID_5,REF_FIELD_5,OLD_STAT_CODE,NEW_STAT_CODE,SAM,BEGIN_DATE,END_DATE,STAT_CODE,MODULE_NAME,MENU_OPTN_NAME,CREATE_DATE_TIME,MOD_DATE_TIME,USER_ID,PLT_ID,TASK_ID,CD_MASTER_ID
5418,800,001,6517212,1,O3L,001599069,00099999990001778901,201308200018,CH8292913B,1,,0,0.00,0,0,,,,,41,,42,,40,UU40,09,,,,20,30,0.0000,8/20/2013 10:33:44 AM,8/20/2013 10:33:44 AM,0,Shipping,UPS Manifest CS,8/20/2013 10:33:44 AM,8/20/2013 10:33:44 AM,CHODGES,,,12128
5419,600,012,6521619,1,MIA,001670864,C000053237,,,0,,1,2.00,0,0,,,SAMMIAADM2,RW,25,,76,2.000000,90,,,,,,0,10,0.0000,8/20/2013 2:38:18 PM,8/20/2013 2:40:05 PM,0,Modify,Create Case,8/20/2013 2:40:05 PM,8/20/2013 2:40:05 PM,MRODRIGUEZ,,,12160
5420,600,008,6524224,1,SZX,001671214,V201312,,,0,,1,14.00,0,0,005235663,005235663,SZX2FMS01,,25,WD,76,14.000000,,,,,,,30,30,0.0000,8/21/2013 3:21:12 AM,8/21/2013 3:21:17 AM,0,Modify,LockCase,8/21/2013 3:21:17 AM,8/21/2013 3:21:17 AM,VIOLAHE,,,12145
5421,500,001,6560361,5,VEN,001607875,00099999990001791399,201308260003,AW00001260,1,,0,2.00,0,0,005251546,,SYMTLBMNT1,,83,,,,,,,,,,10,20,0.0000,8/26/2013 6:23:18 AM,8/26/2013 6:23:35 AM,0,Packing,Pack Cubed Directed,8/26/2013 6:23:35 AM,8/26/2013 6:23:35 AM,PSLEGERS,,,12147
5422,200,001,6562468,1,MIA,001671823,C-000006398-2B,,,0,,1,2.00,0,0,005271765,005271756,SAMMIAADM2,,08,RKQA06398,,,,,,,,,30,30,0.0000,8/26/2013 12:12:36 PM,8/26/2013 12:13:14 PM,0,Invn Mvmt,Locate {Case},8/26/2013 12:13:14 PM,8/26/2013 12:13:14 PM,ERONDON,,,12160
5423,200,001,6562468,2,MIA,001671823,C-000006398-2B,,,0,,1,2.00,0,0,005271756,005271757,SAMMIAADM2,,08,RKQA06398,,,,,,,,,30,30,0.0000,8/26/2013 12:13:14 PM,8/26/2013 12:15:43 PM,0,Invn Mvmt,Locate {Case},8/26/2013 12:15:43 PM,8/26/2013 12:15:43 PM,ERONDON,,,12160
5424,200,001,6563380,1,MIA,001671785,C000053378,,,0,,1,1.00,0,0,005265268,005265613,SAMMIAADM2,,08,,,,,,,,,,30,30,0.0000,8/26/2013 2:49:59 PM,8/26/2013 2:51:02 PM,0,Invn Mvmt,Locate {Case},8/26/2013 2:51:02 PM,8/26/2013 2:51:02 PM,YVALDES,,,12160
5425,200,001,6563380,2,MIA,001671785,C000053380,,,0,,1,1.00,0,0,005265268,005265613,SAMMIAADM2,,08,,,,,,,,,,30,30,0.0000,8/26/2013 2:51:02 PM,8/26/2013 2:51:26 PM,0,Invn Mvmt,Locate {Case},8/26/2013 2:51:26 PM,8/26/2013 2:51:26 PM,YVALDES,,,12160
5426,500,001,6244847,1,VEN,001609547,00099999990001668363,201307230031,CU47,55,,0,10.00,0,0,005264005,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 7:26:19 AM,7/23/2013 7:35:25 AM,0,Packing,Pack Cubed Directed,7/23/2013 7:35:25 AM,7/23/2013 7:35:25 AM,JONGABAN,,,12150
5427,500,001,6244847,2,VEN,001610215,00099999990001668394,201307230033,CU48,56,,0,4.00,0,0,005263834,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 7:35:25 AM,7/23/2013 7:44:05 AM,0,Packing,Pack Cubed Directed,7/23/2013 7:44:05 AM,7/23/2013 7:44:05 AM,JONGABAN,,,12150
5428,100,004,6245647,1,VEN,001647122,C000052471,,,0,,1,36.00,0,0,,,GATESSHP1,,08,CU95722,12,,43,,37,,03,,0,10,0.0000,7/23/2013 8:08:52 AM,7/23/2013 8:10:10 AM,0,Receiving,Receiving,7/23/2013 8:10:10 AM,7/23/2013 8:10:10 AM,JONGABAN,,,12150
5429,800,001,6249351,1,VEN,001608358,00099999990001668141,201307230013,CU44,51,,0,0.00,0,0,,,,,41,,42,,40,ED95,09,,,,20,30,0.0000,7/23/2013 10:42:36 AM,7/23/2013 10:42:36 AM,0,Shipping,UPS Manifest EDT,7/23/2013 10:42:36 AM,7/23/2013 10:42:36 AM,JONGABAN,,,12150
5430,500,008,6249857,1,SD4,001600181,00099999990001668714,201307230053,000002880,1,,0,2.00,0,0,005233344,,ALPH_WMS,,83,,,,,,,,,,0,15,0.0000,7/23/2013 11:12:57 AM,7/23/2013 11:13:21 AM,0,Packing,Pack Non Cube2,7/23/2013 11:13:21 AM,7/23/2013 11:13:21 AM,RFORBIS,,,12138
5431,500,008,6249857,2,SD4,001607731,00099999990001668714,201307230053,000002880,2,,0,2.00,0,0,000286379,,ALPH_WMS,,83,,,,,,,,,,0,20,0.0000,7/23/2013 11:13:21 AM,7/23/2013 11:13:25 AM,0,Packing,Pack Non Cube2,7/23/2013 11:13:25 AM,7/23/2013 11:13:25 AM,RFORBIS,,,12138
5432,700,020,6249963,1,O3L,,,,,0,,0,0.00,0,0,005231790,005231790,,,,,,,,,,,,,0,0,0.0000,7/23/2013 11:24:52 AM,7/23/2013 11:25:17 AM,0,Misc,Cycle Cnt Active,7/23/2013 11:25:17 AM,7/23/2013 11:25:17 AM,CRAUEN,,,12128
5433,500,008,6252167,1,SD4,001607731,00099999990001668813,201307230074,000002882,1,,0,2.00,0,0,000286379,,ALPH_WMS,,83,,,,,,,,,,0,20,0.0000,7/23/2013 4:42:33 PM,7/23/2013 4:49:22 PM,0,Packing,Pack Non Cube2,7/23/2013 4:49:22 PM,7/23/2013 4:49:22 PM,HSCOTT,,,12138
5434,500,008,6252167,2,SD4,001607731,00099999990001668820,201307230075,000002882,1,,0,2.00,0,0,000286379,,ALPH_WMS,,83,,,,,,,,,,0,20,0.0000,7/23/2013 4:49:22 PM,7/23/2013 4:55:40 PM,0,Packing,Pack Non Cube2,7/23/2013 4:55:40 PM,7/23/2013 4:55:40 PM,HSCOTT,,,12138
5435,500,008,6252167,3,SD4,001607731,00099999990001668837,201307230076,000002882,1,,0,2.00,0,0,000286379,,ALPH_WMS,,83,,,,,,,,,,0,20,0.0000,7/23/2013 4:55:40 PM,7/23/2013 5:07:46 PM,0,Packing,Pack Non Cube2,7/23/2013 5:07:46 PM,7/23/2013 5:07:46 PM,HSCOTT,,,12138
5436,500,008,6252167,4,SD4,001600181,00099999990001668844,201307230080,000002879,2,,0,2.00,0,0,005233344,,ALPH_WMS,,83,,,,,,,,,,0,15,0.0000,7/23/2013 5:07:46 PM,7/23/2013 5:36:52 PM,0,Packing,Pack Non Cube2,7/23/2013 5:36:52 PM,7/23/2013 5:36:52 PM,HSCOTT,,,12138
5437,500,008,6252167,5,SD4,001607731,00099999990001668844,201307230080,000002879,1,,0,2.00,0,0,000286379,,ALPH_WMS,,83,,,,,,,,,,0,20,0.0000,7/23/2013 5:36:52 PM,7/23/2013 5:37:00 PM,0,Packing,Pack Non Cube2,7/23/2013 5:37:00 PM,7/23/2013 5:37:00 PM,HSCOTT,,,12138
5438,500,008,6252167,6,SD4,001600181,00099999990001668851,201307230081,000002879,2,,0,2.00,0,0,005233344,,ALPH_WMS,,83,,,,,,,,,,0,15,0.0000,7/23/2013 5:37:00 PM,7/23/2013 5:40:33 PM,0,Packing,Pack Non Cube2,7/23/2013 5:40:33 PM,7/23/2013 5:40:33 PM,HSCOTT,,,12138
5439,500,008,6252167,7,SD4,001607731,00099999990001668851,201307230081,000002879,1,,0,2.00,0,0,000286379,,ALPH_WMS,,83,,,,,,,,,,0,20,0.0000,7/23/2013 5:40:33 PM,7/23/2013 5:40:36 PM,0,Packing,Pack Non Cube2,7/23/2013 5:40:36 PM,7/23/2013 5:40:36 PM,HSCOTT,,,12138
5440,600,006,6255969,1,VEN,001607876,016722561,,,0,,1,20.00,0,0,005251644,,SYMTLBMNT1,,25,,76,20.000000,,,,,,,0,10,0.0000,7/24/2013 4:13:06 AM,7/24/2013 4:13:23 AM,0,Modify,Split/Move Case,7/24/2013 4:13:23 AM,7/24/2013 4:13:23 AM,PSLEGERS,,,12147
5441,300,005,6259471,1,VEN,001654448,000000001,,,0,,1,200.00,0,0,005239155,005260247,GATESSHP1,,24,,39,50,,,,,,,30,96,0.0000,7/24/2013 9:14:30 AM,7/24/2013 9:14:40 AM,0,Replenish,Fill Active SysDi,7/24/2013 9:14:40 AM,7/24/2013 9:14:40 AM,DDESZYNSKI,,,12153
5442,500,001,6261673,1,VEN,001654448,00099999990001668974,201307240023,ZBftVLfoV-,1,,0,2.00,0,0,005260247,,GATESSHP1,,83,,,,,,,,,,10,15,0.0000,7/24/2013 11:51:58 AM,7/24/2013 11:53:05 AM,0,Packing,Pack Cubed Directed,7/24/2013 11:53:05 AM,7/24/2013 11:53:05 AM,DDESZYNSKI,,,12153
5443,500,001,6261673,2,VEN,001654445,00099999990001668974,201307240023,ZBftVLfoV-,2,,0,2.00,0,0,005260250,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/24/2013 11:53:05 AM,7/24/2013 11:53:26 AM,0,Packing,Pack Cubed Directed,7/24/2013 11:53:26 AM,7/24/2013 11:53:26 AM,DDESZYNSKI,,,12153
5444,600,009,6263776,1,SZX,001607861,C2021,,,0,,1,100.00,0,0,005235644,005235644,ALPH_WMS,,25,QU,76,100.000000,,,,,,,30,30,0.0000,7/24/2013 1:41:21 PM,7/24/2013 1:41:39 PM,0,Modify,UnlockCase,7/24/2013 1:41:39 PM,7/24/2013 1:41:39 PM,HSCOTT,,,12145
5445,600,008,6263876,1,SD4,001607733,CSE400,,,0,,1,24.00,0,0,,,ALPH_WMS,,25,QU,76,24.000000,,,,,,,10,10,0.0000,7/24/2013 1:44:04 PM,7/24/2013 1:44:07 PM,0,Modify,LockCase,7/24/2013 1:44:07 PM,7/24/2013 1:44:07 PM,HSCOTT,,,12138
5446,500,001,6268277,1,VEN,001611096,00099999990001670120,201307250002,CU57,66,,0,1.00,0,0,005263992,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/25/2013 5:08:34 AM,7/25/2013 5:10:38 AM,0,Packing,Pack Cubed Directed,7/25/2013 5:10:38 AM,7/25/2013 5:10:38 AM,JONGABAN,,,12150
5447,500,001,6268277,2,VEN,001611096,00099999990001670137,201307250003,CU58,67,,0,3.00,0,0,005263992,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/25/2013 5:10:38 AM,7/25/2013 5:21:01 AM,0,Packing,Pack Cubed Directed,7/25/2013 5:21:01 AM,7/25/2013 5:21:01 AM,JONGABAN,,,12150
5448,500,001,6268277,3,VEN,001608358,00099999990001670151,201307250005,CU63,75,,0,5.00,0,0,005263995,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/25/2013 5:21:01 AM,7/25/2013 5:36:39 AM,0,Packing,Pack Cubed Directed,7/25/2013 5:36:39 AM,7/25/2013 5:36:39 AM,JONGABAN,,,12150
5449,300,005,6277100,1,SD4,001660770,TST123,,,0,,1,500.00,0,0,,005233354,ALPH_WMS,,24,,39,50,,,,,,,50,96,0.0000,7/25/2013 3:11:36 PM,7/25/2013 3:11:48 PM,0,Replenish,Fill Active SysDi,7/25/2013 3:11:48 PM,7/25/2013 3:11:48 PM,RFORBIS,,428814,12138
5450,800,001,6281503,1,VEN,001607878,00099999990001671226,201307260007,AW00000259,5,,0,0.00,0,0,,,,,41,,42,,40,ED95,09,,,,20,30,0.0000,7/26/2013 5:56:25 AM,7/26/2013 5:56:25 AM,0,Shipping,UPS Manifest EDT,7/26/2013 5:56:25 AM,7/26/2013 5:56:25 AM,PSLEGERS,,,12147
5451,500,001,6282520,1,SZX,001611551,00099999990001671363,201307260028,TK0002892,1,,0,20.00,0,0,005252005,,ALPH_WMS,,83,,,,,,,,,,10,20,0.0000,7/26/2013 11:23:00 AM,7/26/2013 11:23:54 AM,0,Packing,Pk CubeDir ScanEa,7/26/2013 11:23:54 AM,7/26/2013 11:23:54 AM,TKING,,,12148
5452,500,001,6282520,2,SZX,001611551,00099999990001671370,201307260029,TK0002893,1,,0,75.00,0,0,005252005,,ALPH_WMS,,83,,,,,,,,,,10,20,0.0000,7/26/2013 11:23:54 AM,7/26/2013 11:24:26 AM,0,Packing,Pk CubeDir ScanEa,7/26/2013 11:24:26 AM,7/26/2013 11:24:26 AM,TKING,,,12148
5453,800,001,6291914,1,VEN,,P000052472,,,0,,0,0.00,0,0,,,,,41,,42,,40,ED95,09,,,,20,30,0.0000,7/29/2013 6:16:52 AM,7/29/2013 6:16:52 AM,0,Shipping,UPS Manifest EDT,7/29/2013 6:16:52 AM,7/29/2013 6:16:52 AM,JHAGELAAR,P000052472,,12150
5454,100,002,6318040,1,SZX,001660773,2682-1,,,0,,1,900.00,0,0,,,SZX2FMS01,,08,PK0182402682,12,2533078179,43,,37,,03,PHILIPS,0,10,0.0000,7/31/2013 4:12:15 AM,7/31/2013 4:17:44 AM,0,Receiving,Receiving,7/31/2013 4:17:44 AM,7/31/2013 4:17:44 AM,VIOLAHE,,,12145
5455,200,004,6318141,1,SZX,001667445,20130731,,,0,,1,870.00,0,0,,005235646,SZX2FMS01,,08,PK0182402686,,,,,,,,,10,30,0.0000,7/31/2013 4:59:41 AM,7/31/2013 4:59:59 AM,0,Invn Mvmt,Dir PA-Case Loc,7/31/2013 4:59:59 AM,7/31/2013 4:59:59 AM,VIOLAHE,,430523,12145
5456,800,001,6322783,1,VEN,001654434,00099999990001678409,201307310035,Z1vgdzuUUe,1,,0,0.00,0,0,,,,,41,,42,,40,ED95,09,,,,20,30,0.0000,7/31/2013 10:53:13 AM,7/31/2013 10:53:13 AM,0,Shipping,UPS Manifest Est. Weight EDT,7/31/2013 10:53:13 AM,7/31/2013 10:53:13 AM,DDESZYNSKI,,,12153
5457,500,001,7247525,1,CV4,001443210,00008712090001213619,201311180018,K080722445,18,,0,1.00,0,0,000423374,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:35:28 AM,11/19/2013 9:35:34 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:35:34 AM,11/19/2013 9:35:34 AM,WGRAYSON,DOG-062,,12067
